PEITSCH_CODE,ALL_ORDER,A_ORDER,B_ORDER,C_ORDER,D_ORDER,ALL_UNORDER,A_UNORDER,B_UNORDER,C_UNORDER,D_UNORDER
223,91.65061331059161,85.71428571428571,100,89.07939247911197,91.97324414715719,90.9534070421488,85.71428571428572,100,87.39928495223026,91.97324414715719
1589,96.6017048726244,100.0,100.0,90.25018700966976,96.17963454170349,95.92840330646568,100.0,100.0,88.88444626892903,96.17963454170349
4753,91.58259380132034,91.5140350877193,100.0,97.43589743589745,91.38324029771398,90.46427846100926,90.71403508771928,100.0,97.43589743589745,90.34157363104731
1813,92.91687203747824,100,90.95022624434391,89.47789353124024,96.4356295878035,91.66633829112962,100,90.95022624434391,85.80898615941297,94.61368341803123
1385,93.19862833043005,85.18518518518519,100.0,92.38884595266491,97.61904761904763,92.32218429204018,85.18518518518519,100.0,90.58760894490617,97.61904761904763
127,91.94051445109446,100,90.21367521367522,92.46655558775234,100.0,91.36203120594453,100,87.99145299145299,91.27607939727615,100.0
1393,94.07814815266774,100.0,96.66666666666667,92.63226766332357,97.53086419753087,93.1844565210007,100.0,96.66666666666667,90.9365168992498,95.06172839506173
3721,90.6216395906727,100,86.82828282828284,90.29090832407442,60.0,89.15736659091387,100,84.80808080808082,89.11443773583912,60.0
1381,92.48340950645219,100,100,88.99520533143723,96.2962962962963,90.69448118873856,100,100,85.36717903674426,96.2962962962963
471,94.49958094880695,100,100.0,100,96.96969696969695,94.49958094880695,100,100.0,100,96.96969696969695
6419,92.91542685281294,100.0,100,87.44292335112492,97.08589655958077,91.62936065643778,100.0,100,85.18327612614917,96.13351560719983
2841,91.77727893104004,86.66666666666667,100,92.00000000000001,86.2639553429027,90.78561627271071,86.66666666666667,100,90.47619047619047,86.2639553429027
1115,91.27566125526496,87.5,100,91.76802151919432,100,89.89068846885847,87.5,100,89.12286022887174,100
1419,90.50542964429916,93.80976667091674,84.61538461538461,93.38239590701866,88.18006715401275,88.84162387342946,92.29461515576524,84.61538461538461,92.01600613817114,88.18006715401275
4883,96.09639016218112,92.0,100.0,93.05555555555554,95.48160535117059,96.05043427982818,92.0,100.0,93.05555555555554,95.48160535117059
2853,92.15108599684154,100,94.27833079492545,95.59884559884559,100,90.78291408592533,100,91.94171629674467,95.59884559884559,100
1819,91.55658243065562,95.2209020580937,77.77777777777779,86.68837335504003,90.75102529049896,90.62911889754002,95.22090205809371,77.77777777777779,80.40971374304708,90.75102529049896
3377,93.28800605253592,91.66666666666667,88.98225957049488,100,95.16208003669304,92.8286043431342,91.66666666666667,88.98225957049488,100,94.49541337002638
